election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,PRESIDENTIAL ELECTORS,OLIVER,LIB,MAIL-IN,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,PRESIDENTIAL ELECTORS,OLIVER,LIB,TOTAL,4,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,PRESIDENTIAL ELECTORS,STEIN,GRN,ELECTION DAY,2,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,PRESIDENTIAL ELECTORS,STEIN,GRN,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,PRESIDENTIAL ELECTORS,STEIN,GRN,MAIL-IN,2,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,PRESIDENTIAL ELECTORS,STEIN,GRN,TOTAL,4,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,ELECTION DAY,34,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,MAIL-IN,24,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,TOTAL,58,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,ELECTION DAY,269,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,PROVISIONAL,4,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,MAIL-IN,44,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,TOTAL,317,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,JOHN C THOMAS,LIB,ELECTION DAY,6,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,JOHN C THOMAS,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,JOHN C THOMAS,LIB,MAIL-IN,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,JOHN C THOMAS,LIB,TOTAL,6,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,LEILA HAZOU,GRN,ELECTION DAY,5,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,LEILA HAZOU,GRN,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,LEILA HAZOU,GRN,MAIL-IN,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,LEILA HAZOU,GRN,TOTAL,5,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,MARTY SELKER,CST,ELECTION DAY,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,MARTY SELKER,CST,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,MARTY SELKER,CST,MAIL-IN,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,UNITED STATES SENATOR,MARTY SELKER,CST,TOTAL,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,ELECTION DAY,30,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,MAIL-IN,20,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,TOTAL,50,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,DAVE SUNDAY,REP,ELECTION DAY,268,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,DAVE SUNDAY,REP,PROVISIONAL,4,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,DAVE SUNDAY,REP,MAIL-IN,43,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,DAVE SUNDAY,REP,TOTAL,315,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,ROBERT COWBURN,LIB,ELECTION DAY,8,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,ROBERT COWBURN,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,ROBERT COWBURN,LIB,MAIL-IN,2,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,ROBERT COWBURN,LIB,TOTAL,10,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,RICHARD L WEISS,GRN,ELECTION DAY,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,RICHARD L WEISS,GRN,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,RICHARD L WEISS,GRN,MAIL-IN,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,RICHARD L WEISS,GRN,TOTAL,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,ELECTION DAY,2,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,MAIL-IN,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,TOTAL,2,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,ERIC L SETTLE,FWD,ELECTION DAY,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,ERIC L SETTLE,FWD,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,ERIC L SETTLE,FWD,MAIL-IN,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,ATTORNEY GENERAL,ERIC L SETTLE,FWD,TOTAL,2,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,ELECTION DAY,26,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,MAIL-IN,21,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,TOTAL,47,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,TIM DEFOOR,REP,ELECTION DAY,282,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,TIM DEFOOR,REP,PROVISIONAL,4,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,TIM DEFOOR,REP,MAIL-IN,44,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,TIM DEFOOR,REP,TOTAL,330,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,REECE SMITH,LIB,ELECTION DAY,4,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,REECE SMITH,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,REECE SMITH,LIB,MAIL-IN,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,REECE SMITH,LIB,TOTAL,4,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,ERIC K ANTON,ASP,ELECTION DAY,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,ERIC K ANTON,ASP,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,ERIC K ANTON,ASP,MAIL-IN,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,ERIC K ANTON,ASP,TOTAL,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,ELECTION DAY,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,MAIL-IN,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,TOTAL,1,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,ELECTION DAY,27,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,PROVISIONAL,0,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
2024 GENERAL,PENNSYLVANIA,POTTER COUNTY,GENESEE TOWNSHIP,POTTER COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,MAIL-IN,20,0,OFFICIAL RESULTS,https://pottercountypa.gov/wp-content/uploads/2024/11/OfficialPotterCountyPrecinctResults.pdf,OfficialPotterCountyPrecinctResults.pdf,11/25/2024 08:38 AM
