election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,MAIL-IN,1,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,TOTAL,14,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,TROY BOWMAN,CST,ELECTION DAY,3,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,TROY BOWMAN,CST,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,TROY BOWMAN,CST,MAIL-IN,0,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,TROY BOWMAN,CST,TOTAL,3,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,CHRIS FOSTER,FWD,ELECTION DAY,1,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,CHRIS FOSTER,FWD,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,CHRIS FOSTER,FWD,MAIL-IN,0,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,CHRIS FOSTER,FWD,TOTAL,1,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP CONGRESS 15TH DIST,ZACH WOMER,DEM,ELECTION DAY,91,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP CONGRESS 15TH DIST,ZACH WOMER,DEM,PROVISIONAL,2,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP CONGRESS 15TH DIST,ZACH WOMER,DEM,MAIL-IN,71,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP CONGRESS 15TH DIST,ZACH WOMER,DEM,TOTAL,164,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP CONGRESS 15TH DIST,GLENN GT THOMPSON,REP,ELECTION DAY,521,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP CONGRESS 15TH DIST,GLENN GT THOMPSON,REP,PROVISIONAL,2,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP CONGRESS 15TH DIST,GLENN GT THOMPSON,REP,MAIL-IN,121,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP CONGRESS 15TH DIST,GLENN GT THOMPSON,REP,TOTAL,644,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,SENATOR  GENERAL ASSEMBLY - 25TH DIST,WILLIAM MCGILL,DEM,ELECTION DAY,93,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,SENATOR  GENERAL ASSEMBLY - 25TH DIST,WILLIAM MCGILL,DEM,PROVISIONAL,1,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,SENATOR  GENERAL ASSEMBLY - 25TH DIST,WILLIAM MCGILL,DEM,MAIL-IN,81,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,SENATOR  GENERAL ASSEMBLY - 25TH DIST,WILLIAM MCGILL,DEM,TOTAL,175,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,SENATOR  GENERAL ASSEMBLY - 25TH DIST,CRIS DUSH,REP,ELECTION DAY,516,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,SENATOR  GENERAL ASSEMBLY - 25TH DIST,CRIS DUSH,REP,PROVISIONAL,2,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,SENATOR  GENERAL ASSEMBLY - 25TH DIST,CRIS DUSH,REP,MAIL-IN,107,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,SENATOR  GENERAL ASSEMBLY - 25TH DIST,CRIS DUSH,REP,TOTAL,625,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP IN THE GENERAL ASSEMBLY  75TH DIST,MIKE ARMANINI,REP,ELECTION DAY,584,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP IN THE GENERAL ASSEMBLY  75TH DIST,MIKE ARMANINI,REP,PROVISIONAL,3,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
