election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,AUDITOR GENERAL,Bob Goodrich,CST,MAIL-IN,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,AUDITOR GENERAL,Bob Goodrich,CST,TOTAL,6,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Erin McClelland,DEM,ELECTION DAY,237,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Erin McClelland,DEM,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Erin McClelland,DEM,MAIL-IN,134,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Erin McClelland,DEM,TOTAL,371,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Stacy Garrity,REP,ELECTION DAY,267,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Stacy Garrity,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Stacy Garrity,REP,MAIL-IN,75,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Stacy Garrity,REP,TOTAL,342,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Nickolas Ciesielski,LIB,ELECTION DAY,11,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Nickolas Ciesielski,LIB,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Nickolas Ciesielski,LIB,MAIL-IN,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Nickolas Ciesielski,LIB,TOTAL,12,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Troy Bowman,CST,ELECTION DAY,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Troy Bowman,CST,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Troy Bowman,CST,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Troy Bowman,CST,TOTAL,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Chris Foster,FWD,ELECTION DAY,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Chris Foster,FWD,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Chris Foster,FWD,MAIL-IN,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,STATE TREASURER,Chris Foster,FWD,TOTAL,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Chris Dziados,DEM,ELECTION DAY,252,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Chris Dziados,DEM,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Chris Dziados,DEM,MAIL-IN,137,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Chris Dziados,DEM,TOTAL,389,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Guy Reschenthaler,REP,ELECTION DAY,266,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Guy Reschenthaler,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Guy Reschenthaler,REP,MAIL-IN,75,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Guy Reschenthaler,REP,TOTAL,341,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,SENATOR IN THE GENERAL ASSEMBLY,Joe Pittman,REP,ELECTION DAY,403,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,SENATOR IN THE GENERAL ASSEMBLY,Joe Pittman,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,SENATOR IN THE GENERAL ASSEMBLY,Joe Pittman,REP,MAIL-IN,140,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,SENATOR IN THE GENERAL ASSEMBLY,Joe Pittman,REP,TOTAL,543,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN THE GENERAL ASSEMBLY 62nd Dist,Jim Struzzi,REP,ELECTION DAY,405,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN THE GENERAL ASSEMBLY 62nd Dist,Jim Struzzi,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN THE GENERAL ASSEMBLY 62nd Dist,Jim Struzzi,REP,MAIL-IN,138,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Indiana West #4,INDIANA COUNTY,REP IN THE GENERAL ASSEMBLY 62nd Dist,Jim Struzzi,REP,TOTAL,543,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Kamala D. Harris,DEM,ELECTION DAY,58,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Kamala D. Harris,DEM,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Kamala D. Harris,DEM,MAIL-IN,39,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Kamala D. Harris,DEM,TOTAL,97,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Donald J. Trump,REP,ELECTION DAY,401,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Donald J. Trump,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Donald J. Trump,REP,MAIL-IN,66,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Donald J. Trump,REP,TOTAL,467,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Chase Oliver,LIB,ELECTION DAY,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Chase Oliver,LIB,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Chase Oliver,LIB,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Chase Oliver,LIB,TOTAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Jill Stein,GRN,ELECTION DAY,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Jill Stein,GRN,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Jill Stein,GRN,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Jill Stein,GRN,TOTAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Robert P. Casey Jr.,DEM,ELECTION DAY,65,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Robert P. Casey Jr.,DEM,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Robert P. Casey Jr.,DEM,MAIL-IN,38,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Robert P. Casey Jr.,DEM,TOTAL,103,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Dave McCormick,REP,ELECTION DAY,386,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Dave McCormick,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Dave McCormick,REP,MAIL-IN,63,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Dave McCormick,REP,TOTAL,449,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,John C. Thomas,LIB,ELECTION DAY,4,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,John C. Thomas,LIB,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,John C. Thomas,LIB,MAIL-IN,4,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,John C. Thomas,LIB,TOTAL,8,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Leila Hazou,GRN,ELECTION DAY,3,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Leila Hazou,GRN,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Leila Hazou,GRN,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Leila Hazou,GRN,TOTAL,3,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Marty Selker,CST,ELECTION DAY,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Marty Selker,CST,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Marty Selker,CST,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,UNITED STATES SENATOR,Marty Selker,CST,TOTAL,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,East Mahoning,INDIANA COUNTY,ATTORNEY GENERAL,Eugene DePasquale,DEM,ELECTION DAY,56,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
